type,name,res_id,src,value,fuzzy
help,"gnuhealth.patient.evaluation,pressure_ulcers",0,Check when Decubitus / Pressure ulcers are present,Marcar si hay úlceras por decúbito / por presión,0
help,"gnuhealth.patient.evaluation,respiratory_rate",0,Respiratory rate expressed in breaths per minute,Frecuencia respiratoria expresada en respiraciones por minuto,0
help,"gnuhealth.patient.evaluation,symptom_eye_glasses",0,Eye glasses or contact lenses,Gafas o lentes de contacto,0
help,"gnuhealth.patient.evaluation,symptom_orthostatic_hypotension",0,"If associated  to a disease,please encode it on the patient disease history. For example,  I95.1 in ICD-10 encoding","Si está asociada a una enfermedad, por favor registre esta situación en el historial de enfermedades del paciente. Por ejemplo, como I95.1 en la CIE-10",0
help,"gnuhealth.patient.evaluation,symptom_pain_intensity",0,Pain intensity from 0(no pain) to 10(worst possible pain),Intensidad del dolor desde 0(sin dolor) a 10(el dolor más intenso),0
help,"gnuhealth.patient.evaluation,tag",0,Triacylglycerol(triglicerides) level. Can be approximative,Nivel de triacilgliceroles (triglicéridos). Puede ser aproximado,0
help,"gnuhealth.patient.evaluation,temperature",0,Temperature in celcius,Temperatura en centígrados,0
help,"gnuhealth.patient.evaluation,tremor",0,"If associated  to a disease, please encode it on the patient disease history","Si está asociado a una enfermedad, incluirla en la lista de enfermedades del paciente",0
help,"gnuhealth.patient.evaluation,violent",0,Check this box if the patient is agressive or violent at the moment,Marque la casilla si el paciente se manifiesta agresivo o violento,0
help,"gnuhealth.patient.evaluation,vocabulary",0,"Check this box if the patient lacks basic intelectual capacity, when she/he can not describe elementary objects",Marque esta casilla si el paciente carece de capacidad intelectual para poder describir objetos comunes,0
help,"gnuhealth.patient.evaluation,weight",0,Weight in Kilos,Peso en kilos,0
help,"gnuhealth.patient.medication,adverse_reaction",0,Side effects or adverse reactions that the patient experienced,Efectos secundarios / reacciones adversas que experimentó el paciente,0
help,"gnuhealth.patient.medication,discontinued_reason",0,Short description for discontinuing the treatment,Razón por la que abandonó el tratamiento,0
help,"gnuhealth.patient.medication,doctor",0,Physician who prescribed the medicament,Médico que recetó el medicamento,0
help,"gnuhealth.patient.medication,is_active",0,Check if the patient is currently taking the medication,Tilde esta opción si el paciente está actualmente tomando la medicación,0
help,"gnuhealth.physician,code",0,MD License ID,Licencia de médico,0
help,"gnuhealth.physician,institution",0,Instituion where she/he works,Insitución en la que trabaja,0
help,"gnuhealth.physician,name",0,"Physician's Name, from the partner list","Nombre del médico, desde la lista de partner",0
help,"gnuhealth.physician,speciality",0,Speciality Code,Código de Especialidad,0
help,"gnuhealth.physician,specialty",0,Specialty Code,Código de la especialidad,0
help,"gnuhealth.prescription.line,prnt",0,Check this box to print this line of the prescription.,Marque esta casilla para que se imprima esta línea de la receta,0
help,"gnuhealth.prescription.line,short_comment",0,Short comment on the specific drug,Breve comentario sobre la droga,0
help,"gnuhealth.prescription.order,prescription_id",0,Type in the ID of this prescription,Escriba el ID de la receta,0
help,"gnuhealth.speciality,code",0,"ie, ADP","por ej, ADP",0
help,"gnuhealth.speciality,name",0,"ie, Addiction Psychiatry","por ej, Psiquiatría para Adicciones",0
help,"gnuhealth.specialty,code",0,"ie, ADP","por ej, ADP",0
help,"gnuhealth.specialty,name",0,"ie, Addiction Psychiatry","por ej, Psiquiatría para Adicciones",0
help,"gnuhealth.vaccination,institution",0,Medical Center where the patient is being or was vaccinated,Centro médico donde el paciente está siendo vacunado o fue vacunado,0
help,"gnuhealth.vaccination,vaccine",0,"Vaccine Name. Make sure that the vaccine (product) has all the proper information at product level. Information such as provider, supplier code, tracking number, etc.. This  information must always be present. If available, please copy / scan the vaccine leaflet and attach it to this record","Nombre de la vacuna. Asegúrese que la vacuna (producto) tiene la información a nivel producto. Información como proveedor, código del proveedor, número de seguimiento, lote, etcétera. Esta información debe siempre estar presente. Si está disponible, por favor copie o escanee la solapa de la vacuna y adjúntela a este registro.",0
help,"gnuhealth.vaccination,vaccine_lot",0,Please check on the vaccine (product) production lot numberand tracking number when available !,Verifique el lote de la vacuna (producto) y el número de seguimiento de producción si está disponible,0
help,"party.address,relationship",0,"Include the relationship with the patient - friend, co-worker, brother, ...","Incluye la relación con el pacitente - amigo, colega de trabajo, ...",0
help,"party.address,relative_id",0,"If the relative is also a patient, please include it here","Si el familiar es también un paciente, por favor inclúyalo aquí",0
help,"party.party,activation_date",0,Date of activation of the party,Fecha de activación de la entidad,0
help,"party.party,alias",0,Common name that the Party is reffered,Nombre común por el que la entidad es referida,0
help,"party.party,internal_user",0,"In Medical is the user (doctor, nurse) that logins.When the party is a doctor or a health proffesional, it will be the user that maps the doctor's party name. It must be present.","El usuario que se conecta al sistema (doctor, enfermera... )",0
help,"party.party,is_doctor",0,Check if the party is a doctor,Marcar si la entidad es un doctor,0
help,"party.party,is_institution",0,Check if the party is a Medical Center,Marque si el partner es un Centro Médico,0
help,"party.party,is_insurance_company",0,Check if the party is an Insurance Company,Marcar si la entidad es una compañía de seguros,0
help,"party.party,is_patient",0,Check if the party is a patient,Marque si el partner es un paciente,0
help,"party.party,is_person",0,Check if the party is a person.,Marque si el partner es una persona,0
help,"party.party,lastname",0,Last Name,Apellido,0
help,"party.party,ref",0,Patient Personal ID,ID personal del paciente,0
help,"party.party.address,relationship",0,"Include the relationship with the patient - friend, co-worker, brother, ...- ","Incluir la relación con el paciente - amigo, compañero de trabajo, hermano, ...-",0
help,"party.party.address,relative_id",0,"If the relative is also a patient, please include it here","Si el familiar es también un paciente, por favor inclúyalo aquí",0
help,"product.product,is_bed",0,Check if the product is a bed on the medical center,Marque esta casilla si el producto es una cama en el Centro Médico,0
help,"product.product,is_medicament",0,Check if the product is a medicament,Marque si el producto es un medicamento,0
help,"product.product,is_vaccine",0,Check if the product is a vaccine,Marque si el producto es una vacuna,0
model,"ir.action,name",act_appointment_form1,Appointments,Citas,0
model,"ir.action,name",act_evaluation_form1,Evaluations,Evaluaciones,0
model,"ir.action,name",act_prescription_form1,Prescriptions,Recetas,0
model,"ir.action,name",action_health_appointment_view,appointments,citas,0
model,"ir.action,name",action_health_hospital,Centers,Centros,0
model,"ir.action,name",action_health_hospital_bed_view,Beds,Camas,0
model,"ir.action,name",action_health_hospital_building_view,Buildings,Edificio,0
model,"ir.action,name",action_health_hospital_or_view,Operating Rooms,Quirófanos,0
model,"ir.action,name",action_health_hospital_unit_view,Units,Unidades,0
model,"ir.action,name",action_health_hospital_ward_view,Wards,Salas,0
model,"ir.action,name",action_health_pathology_category_tree,Disease categories,Categorías de Enfermedades,0
model,"ir.action,name",action_health_patient_evaluation_view,Patient Evaluations,Evaluaciones de Pacientes,0
model,"ir.action,name",action_health_patient_view,Patients,Pacientes,0
model,"ir.action,name",action_health_prescription_view,Prescriptions,Recetas,0
model,"ir.action,name",action_health_procedure_view,Medical Procedures,Procedimientos,0
model,"ir.action,name",gnuhealth.action_dosage,Medication Frequencies,Frecuencias de medicación,0
model,"ir.action,name",gnuhealth.action_dose,Drug Dose Units,Unidades de la dosis,0
model,"ir.action,name",gnuhealth.action_drug_form,Drug Forms,Presentaciones de la droga,0
model,"ir.action,name",gnuhealth.action_drug_route,Drug Administration Routes,Vias de Administración de la droga,0
model,"ir.action,name",gnuhealth.action_ethnicity,Ethnicities,Grupos étnicos,0
model,"ir.action,name",gnuhealth.action_family,Families,Familias,0
model,"ir.action,name",gnuhealth.action_family_member,Family Members,Miembros familiares,0
model,"ir.action,name",gnuhealth.action_form_pathology,Diseases,Enfermedades,0
model,"ir.action,name",gnuhealth.action_insurance,Insurances,Seguros,0
model,"ir.action,name",gnuhealth.action_insurance_company,Insurance Company,Compañía de seguros,0
model,"ir.action,name",gnuhealth.action_occupation,Occupations,Profesiones,0
model,"ir.action,name",gnuhealth.action_operational_area,Operational Areas,Áreas operacionales,0
model,"ir.action,name",gnuhealth.action_operational_sector,Operational Sectors,Sectores operacionales,0
model,"ir.action,name",gnuhealth.action_physician,Physicians,Doctores,0
model,"ir.action,name",gnuhealth.action_specialty,Medical Specialties,Especialidades Médicas,0
model,"ir.action,name",gnuhealth.action_view_medicament,Medicaments,Medicamentos,0
model,"ir.action,name",report_patient_card,ID Cards,Carnet de Identidad,0
model,"ir.action,name",report_patient_disease,Diseases,Enfermedades,0
model,"ir.action,name",report_patient_medication,Medications,Medicamentos,0
model,"ir.action,name",report_patient_vaccination,Vaccinations,Vacunas,0
model,"ir.action,name",report_prescription_order,Prescription,Receta,0
model,"ir.sequence,name",seq_health_appointment,Appointment,Cita,0
model,"ir.sequence,name",seq_health_patient,Patient,Paciente,0
model,"ir.sequence,name",seq_health_prescription,Prescription,Receta,0
model,"ir.sequence.type,name",seq_type_health_appointment,Appointment,Cita,0
model,"ir.sequence.type,name",seq_type_health_patient,Patient,Paciente,0
model,"ir.sequence.type,name",seq_type_health_prescription,Prescription,Receta,0
model,"ir.ui.menu,name",gnuhealth_appointment_menu,Appointments,Citas,0
model,"ir.ui.menu,name",gnuhealth_conf_dosage,Medication Frequencies,Frecuencia de Medicación,0
model,"ir.ui.menu,name",gnuhealth_conf_dose,Drug Dose Units,Unidades de la dosis,0
model,"ir.ui.menu,name",gnuhealth_conf_drug_form,Drug Forms,Presentación de la droga,0
model,"ir.ui.menu,name",gnuhealth_conf_drug_route,Drug Administration Routes,Vías de Administración,0
model,"ir.ui.menu,name",gnuhealth_conf_edit_insurance,Insurances,Seguros,0
model,"ir.ui.menu,name",gnuhealth_conf_edit_insurance_company,Insurance Company,Compañía de Seguros,0
model,"ir.ui.menu,name",gnuhealth_conf_edit_operational_area,Operational Areas,Áreas Operacionales,0
model,"ir.ui.menu,name",gnuhealth_conf_edit_operational_sector,Operational Sectors,Sectores Operacionales,0
model,"ir.ui.menu,name",gnuhealth_conf_ethnicity,Ethnicities,Grupos étnicos,0
model,"ir.ui.menu,name",gnuhealth_conf_hospital,Health Centers,Centros de Salud,0
model,"ir.ui.menu,name",gnuhealth_conf_hospital_bed_add,Beds,Camas,0
model,"ir.ui.menu,name",gnuhealth_conf_hospital_building_add,Buildings,Edificios,0
model,"ir.ui.menu,name",gnuhealth_conf_hospital_center,Centers,Centros,0
model,"ir.ui.menu,name",gnuhealth_conf_hospital_or_add,Operating Rooms,Quirófanos,0
model,"ir.ui.menu,name",gnuhealth_conf_hospital_unit_add,Units,Unidades,0
model,"ir.ui.menu,name",gnuhealth_conf_hospital_ward_add,Wards,Salas,0
model,"ir.ui.menu,name",gnuhealth_conf_insurances,Insurances,Seguros,0
model,"ir.ui.menu,name",gnuhealth_conf_medicaments,Medicaments,Medicamentos,0
model,"ir.ui.menu,name",gnuhealth_conf_menu,Configuration,Configuración,0
model,"ir.ui.menu,name",gnuhealth_conf_misc,Misc,Misc,0
model,"ir.ui.menu,name",gnuhealth_conf_occupation,Occupations,Profesiones,0
model,"ir.ui.menu,name",gnuhealth_conf_operational_areas,Operational Areas,Áreas Operacionales,0
model,"ir.ui.menu,name",gnuhealth_conf_pathology,Diseases,Enfermedades,0
model,"ir.ui.menu,name",gnuhealth_conf_pathology_categories,Categories,Categorías,0
model,"ir.ui.menu,name",gnuhealth_conf_pathology_category,Disease categories,Categorías de enfermedades,0
model,"ir.ui.menu,name",gnuhealth_conf_pathology_pathology,Diseases,Enfermedades,0
model,"ir.ui.menu,name",gnuhealth_conf_physicians,Physicians,Doctores,0
model,"ir.ui.menu,name",gnuhealth_conf_procedure,Medical Procedures,Procedimientos Médicos,0
model,"ir.ui.menu,name",gnuhealth_conf_specialty,Medical Specialties,Especialidades Médicas,0
model,"ir.ui.menu,name",gnuhealth_edit_family,Families,Familias,0
model,"ir.ui.menu,name",gnuhealth_edit_family_member,Family Members,Miembros familiares,0
model,"ir.ui.menu,name",gnuhealth_edit_medicament,Medicaments,Medicamentos,0
model,"ir.ui.menu,name",gnuhealth_edit_physician,Physicians,Doctores,0
model,"ir.ui.menu,name",gnuhealth_menu,Medical,Health,0
model,"ir.ui.menu,name",gnuhealth_patients_menu,Patients,Pacientes,0
model,"ir.ui.menu,name",gnuhealth_reporting_menu,Reporting,Reporting,0
model,"ir.ui.menu,name",menu_health_appointment_list,appointments,Citas,0
model,"ir.ui.menu,name",menu_health_patient_evaluation_list,Patient Evaluations,Evaluaciones,0
model,"ir.ui.menu,name",menu_health_patient_list,Patients,Pacientes,0
model,"ir.ui.menu,name",menu_health_prescription_list,Prescriptions,Recetas,0
model,"ir.ui.menu,name",menu_health_procedure_list,Medical Procedures,Procedimientos Médicos,0
model,"gnuhealth.appointment,name",0,Add Inpatient Registration field to the Appointment model.,Citas del paciente,0
model,"gnuhealth.directions,name",0,Patient Directions,Directrices para el paciente,0
model,"gnuhealth.dose.unit,name",0,Drug Dose Unit,Unidad de Dosis de la Droga,0
model,"gnuhealth.drug.form,name",0,Drug Form,Forma de presentación de la droga,0
model,"gnuhealth.drug.route,name",0,Drug Administration Route,Via de administración de la droga,0
model,"gnuhealth.ethnicity,name",0,Ethnicity,Grupo étnico,0
model,"gnuhealth.family,name",0,gnuhealth.family,gnuhealth.family,0
model,"gnuhealth.family_member,name",0,gnuhealth.family_member,gnuhealth.family_member,0
model,"gnuhealth.hospital.bed,name",0,Hospital Bed,Cama del hospital,0
model,"gnuhealth.hospital.building,name",0,Hospital Building,Edificio de Hospital,0
model,"gnuhealth.hospital.or,name",0,Operating Room,Quirófano,0
model,"gnuhealth.hospital.unit,name",0,Hospital Unit,Unidad Hospitalaria,0
model,"gnuhealth.hospital.ward,name",0,Hospital Ward,Sala de Hospital,0
model,"gnuhealth.insurance,name",0,Insurance,Seguro,0
model,"gnuhealth.insurance.plan,name",0,Insurance Plan,Plan de seguros,0
model,"gnuhealth.medicament,name",0,Medicament,Medicamento,0
model,"gnuhealth.medication.dosage,name",0,Medication Common Frequencies,Frecuencias comunes de Medicación,0
model,"gnuhealth.medication.template,name",0,Template for medication,Planilla para la medicación,0
model,"gnuhealth.occupation,name",0,Occupation,Profesión,0
model,"gnuhealth.operational_area,name",0,Operational Area,Área Operacional,0
model,"gnuhealth.operational_sector,name",0,Operational Sector,Sector Operativo,0
model,"gnuhealth.pathology,name",0,gnuhealth.pathology,gnuhealth.pathology,0
model,"gnuhealth.pathology.category,name",0,Disease Categories,Categoría de enfermedades,0
model,"gnuhealth.patient,name",0,Add to the Medical patient_data class (health.patient) the genetic and family risks,Información acerca del paciente,0
model,"gnuhealth.patient.disease,name",0,Congenital Diseases. Inherit Disease object for use in neonatology,Enfermedades Congénitas,0
model,"gnuhealth.patient.evaluation,name",0,Patient Evaluation,Evaluación del paciente,0
model,"gnuhealth.patient.medication,name",0,Neonatal Medication. Inherit and Add field to Medication model,Medicación del neonato,0
model,"gnuhealth.physician,name",0,Physician,Doctor,0
model,"gnuhealth.prescription.line,name",0,Prescription Line,Línea de receta,0
model,"gnuhealth.prescription.order,name",0,Prescription Order,Receta,0
model,"gnuhealth.procedure,name",0,Medical Procedures,Procedimientos Médicos,0
model,"gnuhealth.sequences,name",0,Standard Sequences for MEDICAL,Secuencias standard para GNU Health,0
model,"gnuhealth.specialty,name",0,Medical Specialty,Especialidad Médica,0
model,"gnuhealth.vaccination,name",0,Patient Vaccination information,Información de vacunación del paciente,0
model,"product.category,name",generic,Generics,Genéricos,0
model,"product.category,name",medicament,Medicaments,Medicamentos,0
model,"product.category,name",vaccine,Vaccines,Vacunas,0
model,"product.template,name",product_10,aluminium diacetate,diacetato de aluminio,0
model,"product.template,name",product_100,digoxin,digoxina,0
model,"product.template,name",product_101,diloxanide,diloxanida,0
model,"product.template,name",product_102,dimercaprol,dimercaprol,0
model,"product.template,name",product_103,diphtheria antitoxin,antitoxina diftérica,0
model,"product.template,name",product_104,diphtheria vaccine,vacuna contra la difteria,0
model,"product.template,name",product_105,dithranol,ditranol,0
model,"product.template,name",product_106,DL‐methionine,DL-metionina,0
model,"product.template,name",product_107,dopamine,dopamina,0
model,"product.template,name",product_108,doxorubicin,doxorrubicina,0
model,"product.template,name",product_109,doxycycline,doxiciclina,0
model,"product.template,name",product_11,aluminium hydroxide,hidróxido de aluminio,0
model,"product.template,name",product_110,efavirenz (EFV or EFZ),efavirenz (EFV or EFZ),0
model,"product.template,name",product_111,efavirenz + emtricitabine + tenofovir,efavirenz + emtricitabina + tenofovir,0
model,"product.template,name",product_112,eflornithine,eflornitina,0
model,"product.template,name",product_113,emtricitabine,emtricitabina,0
model,"product.template,name",product_114,emtricitabine (FTC),emtricitabina (FTC),0
model,"product.template,name",product_115,emtricitabine + tenofovir,emtricitabina + tenofovir,0
model,"product.template,name",product_116,enalapril,enalapril,0
model,"product.template,name",product_117,ephedrine,efedrina,0
model,"product.template,name",product_118,epinephrine (adrenaline),epinefrina (adrenalina),0
model,"product.template,name",product_119,ergocalciferol,ergocalciferol,0
model,"product.template,name",product_12,amidotrizoate,amidotrizoato,0
model,"product.template,name",product_120,ergometrine,ergometrina,0
model,"product.template,name",product_121,erythromycin,eritromicina,0
model,"product.template,name",product_122,estradiol cypionate,cipionato de estradiol,0
model,"product.template,name",product_123,ethambutol,etambutol,0
model,"product.template,name",product_124,ethanol,etanol,0
model,"product.template,name",product_125,ethinylestradiol,etinilestradiol,0
model,"product.template,name",product_126,ethinylestradiol + levonorgestrel,levonorgestrel + etinilestradiol,0
model,"product.template,name",product_127,ethinylestradiol + norethisterone,noretisterona + etinilestradiol,0
model,"product.template,name",product_128,ethionamide,etionamida,0
model,"product.template,name",product_129,ethosuximide,etosuximida,0
model,"product.template,name",product_13,amikacin,amikacina,0
model,"product.template,name",product_130,etoposide,etoposido,0
model,"product.template,name",product_131,"factor IX complex (coagulation factors, II, VII, IX, X) concentrate","factor IX complejo (factores de coagulación, II, VII, IX, X) concentrado",0
model,"product.template,name",product_132,factor VIII concentrate,concentrado de factor VIII ,0
model,"product.template,name",product_133,ferrous salt,sal ferrosa,0
model,"product.template,name",product_134,ferrous salt + folic acid,sal ferrosa + ácido fólico,0
model,"product.template,name",product_135,fluconazole,fluconazol,0
model,"product.template,name",product_136,flucytosine,flucitosina,0
model,"product.template,name",product_137,fluorescein,fluoresceína,0
model,"product.template,name",product_138,fluorouracil,fluorouracilo,0
model,"product.template,name",product_139,fluoxetine,fluoxetina,0
model,"product.template,name",product_14,amiloride,amilorida,0
model,"product.template,name",product_140,fluphenazine,flufenazina,0
model,"product.template,name",product_141,folic acid,ácido fólico,0
model,"product.template,name",product_142,furosemide,furosemida,0
model,"product.template,name",product_143,gentamicin,gentamicina,0
model,"product.template,name",product_144,glibenclamide,glibenclamida,0
model,"product.template,name",product_145,glucose,glucosa,0
model,"product.template,name",product_146,glucose with sodium chloride,glucosa con cloruro de sodio,0
model,"product.template,name",product_147,glutaral,glutaral,0
model,"product.template,name",product_148,glyceryl trinitrate,nitroglicerina,0
model,"product.template,name",product_149,griseofulvin,griseofulvina,0
model,"product.template,name",product_15,amitriptyline,amitriptilina,0
model,"product.template,name",product_150,Haemophilus influenzae type b vaccine,Vacuna contra la Haemophilus influenzae tipo b,0
model,"product.template,name",product_151,haloperidol,haloperidol,0
model,"product.template,name",product_152,halothane,halotano,0
model,"product.template,name",product_153,heparin sodium,heparina sódica,0
model,"product.template,name",product_154,hepatitis A vaccine,vacuna contra hepatitis A,0
model,"product.template,name",product_155,hepatitis B vaccine,vacuna contra la hepatitis B,0
model,"product.template,name",product_156,human normal immunoglobulin,inmunoglobulina humana normal,0
model,"product.template,name",product_157,hydralazine,hidralazina,0
model,"product.template,name",product_158,hydrochlorothiazide,hidroclorotiazida,0
model,"product.template,name",product_159,hydrocortisone,hidrocortisona,0
model,"product.template,name",product_16,amlodipine,amlodipino,0
model,"product.template,name",product_160,hydroxocobalamin,hidroxicobalamina,0
model,"product.template,name",product_161,ibuprofen,ibuprofeno,0
model,"product.template,name",product_162,imipenem + cilastatin,imipenem + cilastatina,0
model,"product.template,name",product_163,immunoglobulin,inmunoglobulina,0
model,"product.template,name",product_164,indinavir (IDV),indinavir (IDV),0
model,"product.template,name",product_165,influenza vaccine,vacuna contra la gripe,0
model,"product.template,name",product_166,insulin,insulina,0
model,"product.template,name",product_167,insulin injection (soluble),inyección de insulina (soluble),0
model,"product.template,name",product_168,intermediate‐acting insulin,insulina de acción intermedia,0
model,"product.template,name",product_169,intraperitoneal dialysis solution (of appropriate composition),solución de diálisis intraperitoneal (de composición adecuada),0
model,"product.template,name",product_17,amodiaquine,amodiaquina,0
model,"product.template,name",product_170,iodine,yodo,0
model,"product.template,name",product_171,iohexol,iohexol,0
model,"product.template,name",product_172,ipratropium bromide,bromuro de ipratropio,0
model,"product.template,name",product_173,isoniazid,isoniazida,0
model,"product.template,name",product_174,isoniazid + ethambutol,isoniazida + etambutol,0
model,"product.template,name",product_175,isosorbide dinitrate,dinitrato,0
model,"product.template,name",product_176,ivermectin,ivermectina,0
model,"product.template,name",product_177,Japanese encephalitis vaccine,vacuna contra encefalitis japonesa,0
model,"product.template,name",product_178,kanamycin,kanamicina,0
model,"product.template,name",product_179,ketamine,ketamina,0
model,"product.template,name",product_18,amoxicillin,amoxicilina,0
model,"product.template,name",product_180,lamivudine,lamivudina,0
model,"product.template,name",product_181,lamivudine (3TC),lamivudina (3TC),0
model,"product.template,name",product_182,levamisole,levamisol,0
model,"product.template,name",product_183,levodopa,levodopa,0
model,"product.template,name",product_184,levodopa + carbidopa,levodopa + carbidopa,0
model,"product.template,name",product_185,levonorgestrel,levonorgestrel,0
model,"product.template,name",product_186,levonorgestrel‐releasing implant,implante liberador de levonorgestrel,0
model,"product.template,name",product_187,levothyroxine,levotiroxina,0
model,"product.template,name",product_188,lidocaine,lidocaína,0
model,"product.template,name",product_189,lidocaine + epinephrine (adrenaline),lidocaína + epinefrina (adrenalina),0
model,"product.template,name",product_19,amoxicillin + clavulanic acid,amoxicilina + ácido clavulánico,0
model,"product.template,name",product_190,lithium carbonate,carbonato de litio,0
model,"product.template,name",product_191,lopinavir,lopinavir,0
model,"product.template,name",product_192,lopinavir + ritonavir (LPV/r),lopinavir + ritonavir (LPV / r),0
model,"product.template,name",product_193,lumefantrine,lumefantrina,0
model,"product.template,name",product_194,magnesium hydroxide,hidróxido de magnesio,0
model,"product.template,name",product_195,magnesium sulfate,sulfato de magnesio,0
model,"product.template,name",product_196,mannitol,manitol,0
model,"product.template,name",product_197,measles vaccine,vacuna contra el sarampión,0
model,"product.template,name",product_198,mebendazole,mebendazol,0
model,"product.template,name",product_199,medroxyprogesterone acetate,acetato de medroxiprogesterona,0
model,"product.template,name",product_2,abacavir (ABC),abacavir (ABC),0
model,"product.template,name",product_20,amphotericin B,anfotericina B,0
model,"product.template,name",product_200,medroxyprogesterone acetate + estradiol,acetato de medroxiprogesterona + estradiol,0
model,"product.template,name",product_201,mefloquine,mefloquina,0
model,"product.template,name",product_202,meglumine antimoniate,antimoniato de meglumina,0
model,"product.template,name",product_203,meglumine iotroxate,iotroxate meglumina,0
model,"product.template,name",product_204,melarsoprol,melarsoprol,0
model,"product.template,name",product_205,meningococcal meningitis vaccine,vacuna contra la meningitis meningocócica,0
model,"product.template,name",product_206,mercaptopurine,mercaptopurina,0
model,"product.template,name",product_207,metformin,metformina,0
model,"product.template,name",product_208,methadone,metadona,0
model,"product.template,name",product_209,methotrexate,metotrexato,0
model,"product.template,name",product_21,ampicillin,ampicilina,0
model,"product.template,name",product_210,methyldopa,metildopa,0
model,"product.template,name",product_211,methylrosanilinium chloride (gentian violet),metilrosanilina cloruro (violeta genciano),0
model,"product.template,name",product_212,methylthioninium chloride (methylene blue),cloruro de methylthioninio  (azul de metileno),0
model,"product.template,name",product_213,metoclopramide,metoclopramida,0
model,"product.template,name",product_214,metronidazole,metronidazol,0
model,"product.template,name",product_215,miconazole,miconazol,0
model,"product.template,name",product_216,mifepristone,mifepristona,0
model,"product.template,name",product_217,misoprostol,misoprostol,0
model,"product.template,name",product_218,morphine,morfina,0
model,"product.template,name",product_219,mumps vaccine,vacuna contra la parotiditis,0
model,"product.template,name",product_22,anti‐D immunoglobulin (human),anti-inmunoglobulina D (humanos),0
model,"product.template,name",product_220,naloxone,naloxona,0
model,"product.template,name",product_221,nelfinavir (NFV),nelfinavir (NFV),0
model,"product.template,name",product_222,neomycin sulfate,sulfato de neomicina,0
model,"product.template,name",product_223,neomycin sulfate + bacitracin,sulfato de neomicina + bacitracina,0
model,"product.template,name",product_224,neostigmine,neostigmina,0
model,"product.template,name",product_225,nevirapine,nevirapina,0
model,"product.template,name",product_226,nevirapine (NVP),nevirapina (NVP),0
model,"product.template,name",product_227,niclosamide,niclosamida,0
model,"product.template,name",product_228,nicotinamide,nicotinamida,0
model,"product.template,name",product_229,nifedipine,nifedipina,0
model,"product.template,name",product_23,antitetanus immunoglobulin (human),inmunoglobulina antitetánica (humana),0
model,"product.template,name",product_230,nifurtimox,nifurtimox,0
model,"product.template,name",product_231,nitrofurantoin,nitrofurantoína,0
model,"product.template,name",product_232,nitrous oxide,óxido nitroso,0
model,"product.template,name",product_233,norethisterone,noretisterona,0
model,"product.template,name",product_234,norethisterone enantate,enantato de noretisterona,0
model,"product.template,name",product_235,nystatin,nistatina,0
model,"product.template,name",product_236,ofloxacin,ofloxacina,0
model,"product.template,name",product_237,oral rehydration salts,sales de rehidratación oral,0
model,"product.template,name",product_238,oxamniquine,oxamniquina,0
model,"product.template,name",product_239,oxygen,oxígeno,0
model,"product.template,name",product_24,antivenom immunoglobulin,antiveneno inmunoglobulina,0
model,"product.template,name",product_240,oxytocin,oxitocina,0
model,"product.template,name",product_241,p‐aminosalicylic acid,ácido p-aminosalicílico,0
model,"product.template,name",product_242,paracetamol,paracetamol,0
model,"product.template,name",product_243,paromomycin,paromomicina,0
model,"product.template,name",product_244,penicillamine,penicilamina,0
model,"product.template,name",product_245,pentamidine,pentamidina,0
model,"product.template,name",product_246,permethrin,permetrina,0
model,"product.template,name",product_247,pertussis vaccine,Vacuna contra la tos ferina,0
model,"product.template,name",product_248,phenobarbital,fenobarbital,0
model,"product.template,name",product_249,phenoxymethylpenicillin,fenoximetilpenicilina,0
model,"product.template,name",product_25,artemether,artemetero,0
model,"product.template,name",product_250,phenytoin,fenitoína,0
model,"product.template,name",product_251,phytomenadione,fitomenadiona,0
model,"product.template,name",product_252,pilocarpine,pilocarpina,0
model,"product.template,name",product_253,pneumococcal vaccine,vacuna contra el neumococo,0
model,"product.template,name",product_254,podophyllum resin,resina de podophyllum,0
model,"product.template,name",product_255,poliomyelitis vaccine,vacuna poliomielitis,0
model,"product.template,name",product_256,polyvidone iodine,yodo povidona,0
model,"product.template,name",product_257,potassium chloride,cloruro de potasio,0
model,"product.template,name",product_258,potassium ferric hexacyano‐ferrate(II) ‐2H20 (Prussian blue),Potasio férrico hexacyano-ferrato (II)-2H20(azul Prusia),0
model,"product.template,name",product_259,potassium iodide,yoduro de potasio,0
model,"product.template,name",product_26,artemether + lumefantrine,artemetero + lumefantrina,0
model,"product.template,name",product_260,potassium permanganate,permanganato de potasio,0
model,"product.template,name",product_261,praziquantel,prazicuantel,0
model,"product.template,name",product_262,prednisolone,prednisolona,0
model,"product.template,name",product_263,primaquine,primaquina,0
model,"product.template,name",product_264,procainamide,procainamida,0
model,"product.template,name",product_265,procaine benzylpenicillin,bencilpenicilina procaína,0
model,"product.template,name",product_266,procarbazine,procarbazina,0
model,"product.template,name",product_267,proguanil,proguanil,0
model,"product.template,name",product_268,promethazine,prometazina,0
model,"product.template,name",product_269,propranolol,propranolol,0
model,"product.template,name",product_27,artesunate,artesunato,0
model,"product.template,name",product_270,propylthiouracil,propiltiouracilo,0
model,"product.template,name",product_271,protamine sulfate,sulfato de protamina,0
model,"product.template,name",product_272,pyrantel,pirantel,0
model,"product.template,name",product_273,pyrazinamide,pirazinamida,0
model,"product.template,name",product_274,pyridostigmine,piridostigmina,0
